"annotation_id","annotator","created_at","id","image","label","lead_time","updated_at" 
2644,"2","2025-01-29T16:05:09.847173Z",4892,"/data/upload/19/79c30b76-20230915-175029-746_1.png","[{""points"":[[49.05163168377509,34.82758620689651],[38.74368009805424,23.425717048018015],[29.857514937950057,14.827586206896523],[25.947602267504216,11.836932001289039],[23.81492262907922,14.079922655494656],[23.9926459322813,18.378988076055396],[26.303048873908384,24.921044150821754],[33.411981001991734,35.76216564614886],[46.38578213574384,52.95842732839186],[54.027884173433435,61.3696422816629],[60.60364639191052,68.65936190783111],[68.24574842960013,74.26683854334513],[72.51110770645013,76.32291330970028],[76.0655737704918,76.69674508540122],[77.13191358970431,74.26683854334513],[76.59874368009807,70.90235256203673],[68.24574842960013,59.31356751530775],[59.00413666309178,47.35095069287784]],""closed"":true,""polygonlabels"":[""Lipid""],""original_width"":61,""original_height"":58},{""points"":[[81.39727286655432,74.82758620689654],[80.15320974413973,78.93973573960682],[76.77646698330014,79.68739929100869],[70.20070476482306,79.12665162745729],[61.84770951432511,75.20141798259748],[51.53975792860427,66.79020302932645],[39.27685000766049,54.26683854334513],[27.369388693120893,39.687399291008674],[21.32679638425004,28.472446019980634],[19.905009958633375,18.939735739606807],[20.260456565037543,12.210763776989978],[20.971349777845877,8.285530132130168],[24.703539145089632,6.603287141475961],[30.923854757162562,6.603287141475961],[40.52091313007508,12.210763776989978],[56.160563811858445,26.79020302932643],[63.44721924314386,35.76216564614886],[65.93534548797304,44.36029648727036],[67.53485521679178,49.967773122784386],[71.08932128083347,56.88366097325168],[74.64378734487514,61.93038994521428],[78.55370001532098,68.28553013213018]],""closed"":true,""polygonlabels"":[""Prosome""],""original_width"":61,""original_height"":58}]",74.966,"2025-01-29T16:05:09.847173Z"
2645,"2","2025-01-29T16:05:57.857726Z",4893,"/data/upload/19/4a39867b-20230915-175036-787_2.png","[{""points"":[[62.2834745676311,77.83252846648625],[43.96480557715137,78.18070864764091],[29.767837109529573,78.06464858725603],[22.898336238099674,77.13616810417692],[20.837485976670703,75.74344737955826],[23.81426968762366,74.11860653416981],[27.9359702104816,72.95800593032092],[33.43157090762553,71.91346538685693],[40.53005514143642,71.10104496416271],[51.75023989810526,70.86892484339293],[61.82550784286911,70.98498490377781],[72.81670923715696,71.68134526608715],[79.45722674620586,72.60982574916626],[81.51807700763483,74.00254647378492],[79.22824338382486,75.97556750032804],[72.35874251239495,77.02010804379204]],""closed"":true,""polygonlabels"":[""Lipid""],""original_width"":74,""original_height"":146},{""points"":[[68.00805862715602,80.61796991572359],[56.10092378334419,82.35887082149691],[43.50683885238937,82.82311106303646],[29.538853747148575,81.66251045918757],[20.37951925190871,79.3413092514898],[16.486802091431766,76.90404798340714],[16.486802091431766,74.46678671532449],[19.692569164765718,71.79740532647205],[27.249020123338607,69.1280239376196],[36.179371256197484,67.73530321300093],[50.834306448581266,66.57470260915204],[59.535674219059146,67.27106297146138],[68.69500871429901,67.73530321300093],[77.62535984715788,69.1280239376196],[81.97604373239682,71.56528520570225],[84.26587735620679,74.81496689647913],[80.14417683334885,77.48434828533158]],""closed"":true,""polygonlabels"":[""Prosome""],""original_width"":74,""original_height"":146}]",47.728,"2025-01-29T16:05:57.857726Z"
2646,"2","2025-01-29T16:06:43.336023Z",4894,"/data/upload/19/b06ea7a0-20230915-175042-118_1.png","[{""points"":[[44.44595980028166,33.113289719626195],[53.21818870823199,28.18734579439255],[60.67458327998977,25.724373831775722],[65.79171680962746,24.62971962616825],[70.90885033926514,24.903383177570117],[75.73357623863784,25.724373831775722],[79.53487543208297,28.461009345794412],[78.80385635642045,32.292299065420586],[76.75700294456537,35.576261682243015],[63.30625195237487,44.33349532710283],[53.21818870823199,50.62775700934582],[45.176978875944194,53.63805607476638],[40.790864421969026,54.45904672897199],[35.673730892331335,54.45904672897199],[31.14141262322367,55.28003738317761],[29.094559211368587,52.54340186915891],[30.41039354756114,48.712112149532736],[33.91928511074127,43.51250467289722]],""closed"":true,""polygonlabels"":[""Lipid""],""original_width"":73,""original_height"":39},{""points"":[[57.01948790167714,61.30063551401872],[45.615590321341706,68.6895514018692],[36.697157598258876,71.69985046728975],[29.3869668416336,71.15252336448602],[26.609094354115996,66.77390654205611],[24.85464857252593,58.0166728971963],[26.316686723850985,48.43844859813087],[32.16483932915121,37.4919065420561],[39.03641864037896,29.555663551401896],[47.07762847266676,22.166747663551423],[54.53402304442454,18.335457943925253],[64.0372710280374,15.872485981308431],[72.22468467545771,18.061794392523385],[77.4880220202279,20.798429906542076],[81.43552502880554,24.62971962616825],[82.6051555498656,28.18734579439255],[81.28932121367305,38.586560747663576],[76.90320675969788,45.42814953271031],[68.71579311227757,54.185383177570124]],""closed"":true,""polygonlabels"":[""Prosome""],""original_width"":73,""original_height"":39}]",45.191,"2025-01-29T16:06:43.336023Z"
2647,"2","2025-01-29T16:07:38.581286Z",4895,"/data/upload/19/2cf3d400-20230916-202033-220_2.png","[{""points"":[[65.38194176257046,43.8711670657295],[69.13570711361704,51.131536263227],[74.14072758167913,58.237429520352194],[75.80906773769983,61.94485208928708],[72.8894724646636,68.58731752529542],[71.63821734764807,74.61187919981461],[68.30153703560666,78.47377770912178],[63.29651656754456,82.33567621842897],[57.04024098246694,82.79910403954582],[50.783965397389316,82.64462809917353],[48.281455163358274,81.56329651656753],[47.03020004634275,79.70958523210008],[51.618135475399676,76.0021626631652],[51.618135475399676,70.74998069050744],[47.03020004634276,63.95303931412681],[42.02517957828067,59.62771298370277],[39.939754383254794,52.212867845833],[39.939754383254794,40.78164825828377],[41.19100950027033,30.89518807445739],[42.44226461728585,25.48853016142735],[46.19602996833243,23.48034293658762],[51.618135475399704,23.943770757704478],[58.2914960994825,26.87881362477793],[63.29651656754459,30.740712134085108],[64.96485672356529,35.52946628562601]],""closed"":true,""polygonlabels"":[""Lipid""],""original_width"":30,""original_height"":81},{""points"":[[25.75886305707885,30.740712134085108],[30.346798486135786,23.78929481733219],[36.603074071213406,21.78110759249246],[45.36185989032207,21.16320383100331],[54.12064570943075,22.553487294353893],[62.87943152853942,25.334054221055062],[70.38696223063258,29.04147678998995],[77.89449293272571,34.757086583764575],[81.64825828377228,42.480883602378924],[84.15076851780333,51.440488143971564],[83.31659843979297,63.95303931412681],[80.81408820576192,71.05893257125202],[75.80906773769982,78.01034988800492],[67.46736695759631,82.49015215880124],[58.291496099482465,83.88043562215182],[47.8643701243531,83.88043562215182],[42.02517957828066,81.40882057619524],[40.35683942225995,78.01034988800492],[39.52266934424961,75.22978296130375],[35.76890399320303,70.1320769290183],[30.346798486135757,63.489611493009946],[24.507607940063313,59.936664864447344],[22.005097706032274,55.611338534023304],[24.924692979068496,42.944311423495776]],""closed"":true,""polygonlabels"":[""Prosome""],""original_width"":30,""original_height"":81}]",54.939,"2025-01-29T16:07:38.581286Z"
2649,"2","2025-01-29T16:10:44.422216Z",4897,"/data/upload/19/a5773e86-20230815-194703-453_1.png","[{""points"":[[61.372344005835465,74.86255152123692],[64.78191867282634,77.10947429028838],[69.89628067331262,79.77769507853696],[73.30585534030347,80.76072378999697],[75.29477389604814,82.30548319371985],[74.72651145154967,83.70980992437701],[69.0438870065649,84.97370398196844],[64.21365622832785,84.83327130890272],[54.269063449604516,82.86721388598272],[46.59752044887508,80.19899309773412],[38.07358378139793,73.5986574636455],[28.98138466942231,64.04923569517685],[24.15115389118526,55.90414065736534],[23.298760224437544,53.376352542182474],[22.162235335440595,49.72510304247387],[22.702265075952948,46.31259490461767],[25.153661937469423,44.151220011243716],[29.83377833617003,43.6864981006481],[32.67509055866241,46.635584235028126],[36.937058892400984,49.86553571553958],[45.74512678212737,54.78067927283961],[56.257982005349184,61.240582233862526],[60.23581911683853,64.89183173357114],[60.804081561337,67.41961984875401],[60.51995033908775,71.91346538685691]],""closed"":true,""polygonlabels"":[""Lipid""],""original_width"":43,""original_height"":87},{""points"":[[78.98847978528825,82.726781212917],[74.44238022930043,85.3950020011656],[67.62323089531871,86.65889605875702],[57.96276933884461,85.81630002036273],[47.73404533787203,83.70980992437701],[33.52748422541012,78.37336834787982],[28.413122224923832,73.87952280977692],[22.162235335440588,66.99832182955686],[17.047873334954303,59.134092137876806],[15.343086001458872,53.79765056137962],[17.61613577945278,47.618612946488135],[20.741579224194403,44.388661465976675],[23.582891446686784,42.28217136999095],[28.98138466942231,40.73741196626807],[36.368796447902504,40.45654662013665],[52.28014489385985,47.05688225422527],[63.077131339330904,54.78067927283961],[70.74867434006033,63.34707232984827],[72.73759289580501,67.41961984875401],[78.42021734078976,75.56471488656551]],""closed"":true,""polygonlabels"":[""Prosome""],""original_width"":43,""original_height"":87}]",74.135,"2025-01-29T16:10:44.422216Z"
2650,"2","2025-01-29T16:13:49.432936Z",4898,"/data/upload/19/1c6c9b23-20230815-194707-703_2.png","[{""points"":[[24.23969213853767,33.27102803738317],[26.344145134689395,28.22429906542055],[28.639912039582192,25.981308411214943],[31.126992853216063,28.41121495327102],[31.892248488180325,35.70093457943924],[33.42275975810885,45.04672897196261],[33.99670148433206,51.02803738317756],[33.04013194062673,56.44859813084111],[32.657504123144584,61.30841121495326],[33.23144584936778,65.98130841121494],[33.99670148433205,69.1588785046729],[33.61407366684991,71.21495327102804],[30.361737218251783,71.58878504672896],[27.492028587135785,68.59813084112149],[26.15283122594832,65.23364485981308],[25.004947773501918,57.383177570093444],[24.0483782297966,45.79439252336447],[23.091808686091262,39.813084112149525]],""closed"":true,""polygonlabels"":[""Lipid""],""original_width"":85,""original_height"":87},{""points"":[[36.86641011544806,32.14953271028037],[35.14458493677846,25.233644859813076],[32.848818031885656,22.242990654205595],[29.787795492028597,21.30841121495326],[25.96151731720726,23.3644859813084],[22.9004947773502,29.158878504672884],[20.79604178119847,33.83177570093457],[19.648158328752068,38.31775700934578],[19.648158328752068,44.85981308411214],[21.17866959868059,56.63551401869158],[23.091808686091255,63.738317757009334],[26.72677295217152,70.28037383177569],[29.596481583287513,73.27102803738316],[33.80538757559098,74.01869158878505],[36.67509620670698,72.89719626168224],[39.16217702034084,70.65420560747664],[38.205607476635514,67.85046728971963],[39.16217702034084,63.36448598130842],[39.927432655305125,56.26168224299065],[39.54480483782299,44.485981308411205]],""closed"":true,""polygonlabels"":[""Prosome""],""original_width"":85,""original_height"":87}]",184.766,"2025-01-29T16:13:49.432936Z"
2651,"2","2025-01-29T16:15:05.507169Z",4899,"/data/upload/19/5907711a-20230815-194710-587_1.png","[{""points"":[[30.346344145134687,70.09345794392523],[27.047828477185266,72.33644859813084],[25.728422210005498,74.39252336448598],[25.06871907641561,76.44859813084112],[25.398570643210554,78.8785046728972],[23.58438702583837,79.81308411214954],[20.12094557449148,78.50467289719626],[19.461242440901593,76.26168224299066],[19.791094007696536,71.96261682242991],[21.110500274876305,68.03738317757009],[24.244090159428254,64.85981308411215],[28.697086311159975,59.813084112149525],[33.64485981308411,52.89719626168225],[41.56129741616272,43.925233644859816],[45.84936778449698,40.373831775700936],[49.47773501924134,37.75700934579439],[51.9516217702034,37.00934579439252],[54.09565695437053,37.94392523364486],[53.271028037383175,40.93457943925234],[52.11654755360088,44.67289719626169],[48.98295766904893,50.280373831775705],[47.00384826827927,56.44859813084112],[42.88070368334249,61.308411214953274],[35.788894997251234,67.10280373831776]],""closed"":true,""polygonlabels"":[""Lipid""],""original_width"":85,""original_height"":75},{""points"":[[25.06871907641561,82.99065420560747],[21.275426058273776,82.2429906542056],[17.81198460692688,78.8785046728972],[17.482133040131938,73.83177570093457],[19.29631665750412,67.66355140186916],[21.93512919186366,62.05607476635514],[27.872457394172624,53.64485981308411],[34.46948873007147,45.046728971962615],[41.56129741616272,38.691588785046726],[48.15832875206157,34.953271028037385],[52.77625068719076,33.64485981308411],[57.06432105552501,32.89719626168225],[60.36283672347443,34.205607476635514],[62.67179769103903,35.700934579439256],[63.16657504123144,40],[59.20835623969214,47.66355140186916],[53.43595382078065,54.01869158878505],[45.84936778449698,66.54205607476635],[39.58218801539307,72.33644859813084],[35.788894997251234,72.89719626168224],[31.66575041231446,73.83177570093457],[28.202308960967564,76.44859813084112],[27.70753161077515,80.37383177570094]],""closed"":true,""polygonlabels"":[""Prosome""],""original_width"":85,""original_height"":75}]",75.822,"2025-01-29T16:15:05.507169Z"
2652,"2","2025-01-29T16:16:40.340823Z",4900,"/data/upload/19/f5f36d42-20230815-194710-857_1.png","[{""points"":[[75.31404251401868,34.76681925233641],[78.96478270560746,31.124357383177532],[80.0078513317757,26.819629719626136],[81.05091995794392,22.51490205607473],[83.65859152336448,21.190370467289686],[85.57088400467289,23.839433644859778],[86.44010785981308,27.150762616822398],[85.91857354672896,36.42248373831773],[82.61552289719624,43.70740747663549],[79.48631701869158,48.012135140186885],[65.57873533644857,61.58858392523362],[57.58187586915885,69.5357734579439],[48.36810300467287,75.82729850467287],[43.674294186915866,80.7942919626168],[39.50775645724447,80.68228826020626],[36.03820046233027,77.96351004338221],[37.4158824299065,72.51596953271026],[40.37124353738314,67.88010897196258],[46.10812098130838,57.61498915887847],[53.06191182242988,49.66779962616819],[59.6680131214953,41.05834429906538],[64.88335625233643,37.4158824299065],[71.31561278037381,35.76021794392519]],""closed"":true,""polygonlabels"":[""Lipid""],""original_width"":80,""original_height"":42},{""points"":[[81.74629904205607,18.54130728971959],[86.44010785981308,20.52810467289716],[88.35240034112148,26.15736392523361],[88.0047107990654,35.09795214953268],[86.26626308878504,43.70740747663549],[81.57245427102802,53.31026149532708],[76.18326636915886,60.59518523364484],[63.66644285514017,71.85370373831773],[50.975774570093435,81.12542485981307],[44.89120758411212,83.11222224299064],[39.328174911214916,83.4433551401869],[34.28667655140183,81.45655775700932],[29.940557275700897,77.15183009345792],[28.02826479439248,68.54237476635511],[29.41902296261678,61.257451028037345],[37.4158824299065,49.66779962616818],[47.84656869158875,39.07154691588781],[61.92799514485979,25.495098130841075],[67.66487258878503,26.819629719626125],[71.83714709345793,27.150762616822387],[76.00942159813083,24.50169943925229],[78.44324839252336,20.52810467289715]],""closed"":true,""polygonlabels"":[""Prosome""],""original_width"":80,""original_height"":42}]",94.562,"2025-01-29T16:16:40.340823Z"
2653,"2","2025-01-29T16:19:31.697543Z",4901,"/data/upload/19/1c9a564b-20230815-194711-861_2.png","[{""points"":[[67.05966930265993,72.14953271028037],[63.65204888569372,77.19626168224299],[58.35130601485737,80],[54.186436616343116,80.74766355140187],[46.61394680086265,80.5607476635514],[42.07045291157437,76.44859813084112],[44.72082434699253,73.27102803738318],[45.099448837766566,69.71962616822431],[45.099448837766566,65.98130841121495],[51.15744069015095,59.06542056074766],[58.351306014857386,54.01869158878505],[59.10855499640544,50.280373831775705],[58.351306014857386,46.168224299065415],[56.8368080517613,42.99065420560747],[58.72993050563141,41.1214953271028],[63.65204888569372,41.49532710280373],[71.22453870117418,43.73831775700935],[77.28253055355857,48.22429906542056],[79.17565300742868,53.83177570093458],[78.03977953510662,58.69158878504673],[71.98178768272223,64.11214953271028],[69.33141624730406,68.03738317757009]],""closed"":true,""polygonlabels"":[""Lipid""],""original_width"":39,""original_height"":79},{""points"":[[81.0687754612988,66.9158878504673],[84.85502036903904,59.62616822429907],[84.097771387491,52.336448598130836],[81.0687754612988,46.54205607476635],[74.25353462736638,41.86915887850468],[67.43829379343396,39.62616822429906],[60.244428468727506,38.87850467289719],[49.64294272705486,39.4392523364486],[43.20632638389646,42.242990654205606],[36.391085549964025,53.0841121495327],[34.49796309609391,60.74766355140186],[34.87658758686793,64.67289719626167],[35.63383656841598,69.15887850467288],[35.25521207764196,71.9626168224299],[35.25521207764194,76.4485981308411],[33.36208962377182,79.25233644859811],[37.90558351306011,81.30841121495325],[47.74982027318472,82.2429906542056],[57.215432542535304,82.99065420560747],[66.30242032111188,80.18691588785046],[71.98178768272223,76.26168224299066]],""closed"":true,""polygonlabels"":[""Prosome""],""original_width"":39,""original_height"":79}]",171.09,"2025-01-29T16:19:31.697543Z"
2656,"2","2025-01-29T16:21:08.314534Z",4904,"/data/upload/19/b720ad39-20230813-135955-550_1.png","[{""points"":[[47.09345794392524,46.91588785046728],[38.831775700934585,39.25233644859812],[34.22429906542057,35.327102803738306],[29.61682242990655,30.28037383177569],[27.71028037383178,28.22429906542055],[27.39252336448599,25.233644859813076],[28.504672897196265,23.177570093457934],[32.00000000000001,22.242990654205595],[38.672897196261694,23.738317757009337],[46.45794392523365,30.467289719626155],[54.084112149532714,38.69158878504672],[60.439252336448604,45.79439252336447],[66,51.02803738317757],[75.37383177570092,61.49532710280374],[79.66355140186916,67.66355140186916],[82.04672897196261,72.14953271028037],[81.88785046728971,74.76635514018692],[80.45794392523365,76.07476635514018],[77.75700934579439,77.38317757009345],[74.57943925233644,75.70093457943925],[70.92523364485983,71.02803738317756],[65.99999999999999,65.98130841121494],[60.280373831775705,60],[53.44859813084113,52.523364485981304]],""closed"":true,""polygonlabels"":[""Lipid""],""original_width"":60,""original_height"":51},{""points"":[[55.3551401869159,31.02803738317756],[66.6355140186916,40.74766355140187],[77.59813084112149,53.64485981308411],[81.57009345794393,62.616822429906534],[83.4766355140187,70.8411214953271],[83.79439252336448,77.00934579439253],[82.3644859813084,79.25233644859813],[79.98130841121495,80],[74.42056074766356,79.62616822429906],[66.7943925233645,75.70093457943925],[57.10280373831775,69.34579439252336],[45.98130841121495,60.18691588785047],[36.13084112149533,50.65420560747662],[28.18691588785047,40.18691588785045],[24.21495327102804,33.27102803738317],[22.62616822429907,27.10280373831775],[24.056074766355145,22.242990654205595],[27.55140186915888,18.878504672897186],[31.20560747663552,18.130841121495315],[38.990654205607484,19.99999999999999]],""closed"":true,""polygonlabels"":[""Prosome""],""original_width"":60,""original_height"":51}]",65.398,"2025-01-29T16:21:08.314534Z"
2657,"2","2025-01-29T16:22:19.722366Z",4905,"/data/upload/19/042b432a-20230813-172438-577_1.png","[{""points"":[[45.40913731120577,48.86128542203817],[39.06136257995062,46.540084214340396],[33.030976585258244,43.754642765103064],[29.857089219630673,41.3173814970204],[25.731035644314833,40.156780893171515],[22.239759542124506,38.648000108167956],[21.92237080556175,37.023159262779515],[26.6832018540031,36.67497908162485],[33.030976585258244,37.603459564703954],[39.37875131651339,40.621021134711064],[46.99608099401956,42.59404216125417],[60.00901919309259,47.81674487857418],[71.11762497278909,53.85186801858839],[75.87845602123043,58.72639055475371],[77.14801096748147,64.0651533324586],[78.41756591373249,68.01119538554482],[77.14801096748147,69.2878560497786],[73.02195739216562,69.86815635170305],[69.21329255341253,67.77907526477505],[60.32640792965533,63.368792970149265],[53.02646698871193,58.03003019244439],[47.63085846714506,52.92338753550927]],""closed"":true,""polygonlabels"":[""Lipid""],""original_width"":49,""original_height"":134},{""points"":[[18.113705966808663,39.69254065163195],[17.16153975712039,37.48739950431907],[18.748483439934176,35.862558658930624],[23.509314488375534,34.93407817585151],[33.98314279494652,35.28225835700618],[42.235249945578204,38.06769980624351],[53.661244461837455,42.3619220404844],[62.2307403490319,45.4955436708764],[68.26112634372427,48.164925059728844],[74.92628981154216,51.066426569351066],[78.41756591373249,53.96792807897328],[80.32189833310903,58.72639055475371],[81.59145327936005,64.18121339284349],[81.90884201592281,68.70755574785416],[80.95667580623454,71.2608770763217],[76.83062223091869,72.88571792171015],[71.11762497278907,73.23389810286481],[66.67418266091047,71.2608770763217],[51.12213456933537,63.368792970149265],[34.61792026807202,53.03944759589416],[23.82670322493828,46.07584397280084]],""closed"":true,""polygonlabels"":[""Prosome""],""original_width"":49,""original_height"":134}]",71.141,"2025-01-29T16:22:19.722366Z"
2659,"2","2025-01-29T16:24:04.142691Z",4907,"/data/upload/19/ef1a28b9-20230813-172440-061_1.png","[{""points"":[[47.60124610591898,39.25233644859812],[46.697819314641734,29.15887850467289],[46.24610591900311,21.86915887850467],[50.31152647975077,20.373831775700932],[54.82866043613706,20],[59.34579439252335,21.121495327102803],[62.05607476635513,25.981308411214947],[62.95950155763239,33.08411214953271],[64.7663551401869,40],[64.31464174454827,47.850467289719624],[57.53894080996882,56.63551401869159],[50.31152647975075,62.42990654205608],[42.63239875389405,66.16822429906543],[37.663551401869135,65.98130841121495],[36.308411214953246,62.616822429906534],[36.76012461059187,57.943925233644855],[41.27725856697817,51.96261682242991],[44.43925233644858,45.98130841121495]],""closed"":true,""polygonlabels"":[""Lipid""],""original_width"":36,""original_height"":87},{""points"":[[76.9626168224299,33.83177570093458],[78.7694704049844,38.13084112149533],[75.607476635514,45.60747663551402],[68.38006230529594,53.084112149532714],[55.732087227414304,63.925233644859816],[39.47040498442365,70.2803738317757],[32.242990654205585,69.90654205607477],[24.563862928348883,68.22429906542055],[21.40186915887848,65.04672897196261],[18.691588785046704,58.31775700934578],[21.40186915887848,45.60747663551402],[33.146417445482854,31.214953271028033],[39.01869158878503,22.803738317757006],[45.79439252336448,19.252336448598125],[55.732087227414326,17.570093457943923],[61.15264797507787,17.94392523364486],[67.47663551401868,20.186915887850464],[72.44548286604359,28.22429906542056]],""closed"":true,""polygonlabels"":[""Prosome""],""original_width"":36,""original_height"":87}]",102.014,"2025-01-29T16:24:04.142691Z"
2660,"2","2025-01-29T16:30:26.316185Z",4908,"/data/upload/19/295dc800-20230813-172440-741_3.png","[{""points"":[[52.00699253681168,64.85981308411213],[56.63282458145633,60.18691588785045],[60.449136018288186,54.57943925233645],[61.25865662610101,51.775700934579426],[60.33349021717207,50.467289719626166],[57.55799099038528,50.28037383177569],[53.16345054797284,51.02803738317756],[45.0682444698447,54.01869158878504],[40.673704027432265,56.63551401869158],[35.58528877832315,59.62616822429906],[33.38801855711693,61.86915887850466],[31.7689773414913,65.98130841121494],[28.53089491024004,69.34579439252335],[25.75539568345324,72.89719626168221],[23.21118805889868,74.57943925233643],[20.666980434344122,75.70093457943923],[18.816647616486257,77.5700934579439],[18.35406441202179,80.74766355140184],[19.62616822429907,82.05607476635511],[23.90506286559538,81.86915887850465],[28.762186512472272,80.5607476635514],[38.01385060176158,74.95327102803738],[45.64647347542527,69.15887850467288]],""closed"":true,""polygonlabels"":[""Lipid""],""original_width"":139,""original_height"":86},{""points"":[[64.7280306595845,50.28037383177569],[63.571572648423334,55.887850467289724],[60.333490217172056,61.49532710280374],[54.666845962482356,67.85046728971962],[48.190681099979834,74.39252336448597],[40.326766624083916,79.43925233644859],[35.00705977274256,82.05607476635512],[30.034290324749552,83.55140186915887],[25.871041484569357,84.29906542056072],[20.89827203657635,83.55140186915887],[17.42889800309286,82.05607476635511],[16.272439991931694,79.2523364485981],[16.850668997512276,76.63551401869157],[18.932293417602374,73.27102803738316],[21.2452094399247,68.97196261682241],[23.326833860014798,63.73831775700932],[27.374436899078873,59.25233644859811],[35.93222618167149,52.710280373831765],[46.57163988435421,45.04672897196261],[54.89813756471459,41.30841121495326],[58.020574194849736,41.49532710280373],[60.91171922275266,43.17757009345794],[62.646406239494404,45.420560747663544]],""closed"":true,""polygonlabels"":[""Prosome""],""original_width"":139,""original_height"":86}]",355.97299999999996,"2025-01-29T16:30:26.316185Z"
2661,"2","2025-01-29T16:33:13.407855Z",4909,"/data/upload/19/e3980d2a-20230813-172449-159_2.png","[{""points"":[[34.92063492063492,71.05943152454778],[31.393298059964724,72.46626471432671],[28.835978835978835,73.06919322423197],[25.132275132275133,71.46138386448462],[22.839506172839506,68.24576514498992],[20.8994708994709,65.8340511053689],[19.223985890652557,61.814527706000554],[18.69488536155203,59.0008613264427],[19.1358024691358,54.981337927074335],[20.01763668430335,52.368647717484905],[21.340388007054674,51.76571920757965],[22.75132275132275,53.373528567326986],[24.16225749559083,57.19207579672694],[27.60141093474427,62.61843238587422],[29.453262786596117,63.62331323571632],[32.89241622574956,60.80964685615846],[34.30335097001764,57.39305196669535],[36.77248677248677,53.97645707723224],[40.65255731922399,50.96181452770598],[45.06172839506173,46.94229112833763],[45.94356261022928,40.511053689348245],[48.500881834215164,37.094458799885146],[53.5273368606702,37.29543496985357],[60.405643738977076,38.300315819695655],[63.31569664902999,40.511053689348245],[65.25573192239858,42.92276772896927],[66.0493827160494,46.339362618432375],[65.69664902998237,51.36376686764282],[63.66843033509701,55.78524260694802],[60.22927689594356,63.22136089577949],[56.87830687830689,65.83405110536891],[53.26278659611992,67.8438128050531],[46.03174603174603,69.0496698248636],[41.710758377425044,69.25064599483201],[38.71252204585538,69.25064599483201]],""closed"":true,""polygonlabels"":[""Lipid""],""original_width"":98,""original_height"":43},{""points"":[[17.372134038800706,53.17255239735857],[17.195767195767196,58.799885156474275],[18.165784832451497,65.03014642549523],[23.897707231040563,74.47602641401089],[30.423280423280424,80.30433534309502],[35.978835978835974,82.91702555268444],[42.239858906525576,81.51019236290551],[48.148148148148145,80.90726385300027],[54.673721340388006,79.50043066322135],[58.64197530864198,75.88285960378983],[65.34391534391534,63.422337065747904],[68.43033509700176,57.39305196669536],[70.81128747795414,51.56474303761125],[71.95767195767195,47.14326729830604],[72.57495590828924,42.31983921906401],[71.60493827160494,35.08469710020096],[69.9294532627866,32.27103072064311],[66.66666666666666,29.256388171116836],[60.22927689594356,25.638817111685313],[55.64373897707231,24.432960091874804],[51.41093474426809,23.42807924203272],[46.56084656084656,24.633936261843225],[42.151675485008816,31.668102210737857],[37.83068783068783,35.48664944013778],[35.273368606701936,38.50129198966406],[31.48148148148148,43.123743898937676],[28.04232804232804,45.33448176859027],[25.573192239858905,46.54033878840078],[22.75132275132275,46.54033878840078],[21.252204585537918,44.128624748779764],[19.753086419753085,44.5305770887166],[18.165784832451497,48.75107665805338]],""closed"":true,""polygonlabels"":[""Prosome""],""original_width"":98,""original_height"":43}]",166.822,"2025-01-29T16:33:13.407855Z"
2662,"2","2025-01-29T16:36:39.529891Z",4910,"/data/upload/19/3d7a9be6-20230813-172504-959_1.png","[{""points"":[[43.738317757009355,56.44859813084112],[37.88161993769471,47.10280373831775],[33.769470404984425,40.93457943925234],[31.15264797507788,35.51401869158878],[30.404984423676012,31.02803738317757],[31.401869158878505,26.542056074766357],[32.64797507788162,22.990654205607477],[34.51713395638629,21.682242990654206],[38.753894080996886,20.93457943925234],[49.34579439252336,29.906542056074763],[53.58255451713395,30.467289719626166],[57.69470404984423,36.074766355140184],[61.308411214953274,43.55140186915888],[62.18068535825545,51.58878504672897],[62.42990654205608,56.44859813084112],[60.5607476635514,60.5607476635514],[58.3177570093458,63.177570093457945],[54.704049844236756,64.85981308411215],[49.59501557632399,63.925233644859816],[46.978193146417446,62.05607476635514]],""closed"":true,""polygonlabels"":[""Prosome""],""original_width"":102,""original_height"":68}]",205.773,"2025-01-29T16:36:39.529891Z"
